id_reserva;cancelado;antelacion_reserva;noches_finde;noches_semana;adultos;niños;bebes;regimen_pension;pais;segmento;canal;vuelve;tipo_hab_reservada;tipo_hab_asignada;tipo_deposito;adr;parking;estado_reserva;fecha
18914;0;23;0;2;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;A;D;No Deposit;29;0;Check-Out;14/02/2016
18915;0;9;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;D;No Deposit;29;0;Check-Out;14/02/2016
18916;0;28;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;58;0;Check-Out;14/02/2016
18917;0;40;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;54;1;Check-Out;14/02/2016
231;1;199;2;5;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;32.01;0;Canceled;15/02/2016
312;1;124;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58;0;Canceled;15/02/2016
1087;0;5;1;0;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;75;0;Check-Out;15/02/2016
3028;0;87;1;5;2;0;0;HB;MUS;Online TA;TA/TO;0;E;E;No Deposit;98;0;Check-Out;15/02/2016
4182;1;35;1;2;2;2;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;93;0;Canceled;15/02/2016
4199;1;64;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;66.6;0;Canceled;15/02/2016
6923;0;3;1;1;2;0;0;FB;ESP;Offline TA/TO;TA/TO;0;A;A;No Deposit;75;0;Check-Out;15/02/2016
6924;0;16;1;0;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;117.5;0;Check-Out;15/02/2016
8189;1;100;1;4;2;0;0;HB;PRT;Online TA;TA/TO;0;D;D;No Deposit;109.4;0;Canceled;15/02/2016
8228;1;191;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;108;0;Canceled;15/02/2016
8248;1;187;2;5;2;0;0;FB;PRT;Direct;Direct;0;A;A;No Deposit;173.79;0;Canceled;15/02/2016
8952;0;26;1;5;2;0;0;SC;PRT;Direct;Direct;0;A;I;No Deposit;0;0;Check-Out;15/02/2016
8958;0;3;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;29;0;Check-Out;15/02/2016
10999;0;8;1;1;2;0;0;BB;ESP;Direct;Direct;0;A;A;No Deposit;31.16;0;Check-Out;15/02/2016
11005;0;10;1;2;2;0;1;HB;ESP;Offline TA/TO;TA/TO;0;A;A;No Deposit;73.4;0;Check-Out;15/02/2016
11006;0;0;1;0;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;55;0;Check-Out;15/02/2016
11007;0;3;1;0;2;0;0;HB;PRT;Direct;Direct;0;A;D;No Deposit;125;0;Check-Out;15/02/2016
12110;1;35;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;62.86;0;Canceled;15/02/2016
12258;1;247;1;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;126;0;Canceled;15/02/2016
12901;0;32;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;33.3;0;Check-Out;15/02/2016
14050;0;230;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;31.88;0;Check-Out;15/02/2016
14880;0;23;1;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;E;F;No Deposit;40.5;0;Check-Out;15/02/2016
14881;0;10;1;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;61;1;Check-Out;15/02/2016
14882;0;1;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;60;0;Check-Out;15/02/2016
14883;0;4;1;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;60;0;Check-Out;15/02/2016
16910;0;30;1;1;2;0;0;HB;PRT;Online TA;TA/TO;0;A;D;No Deposit;78;0;Check-Out;15/02/2016
18081;1;41;1;3;2;2;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;76;0;Canceled;15/02/2016
18918;0;2;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;C;No Deposit;61.5;0;Check-Out;15/02/2016
18919;0;13;1;4;2;1;1;HB;NGA;Offline TA/TO;TA/TO;0;D;C;No Deposit;96.25;0;Check-Out;15/02/2016
446;1;247;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;120;0;Canceled;16/02/2016
2239;1;32;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;40.8;0;Canceled;16/02/2016
3029;0;26;2;5;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;A;A;No Deposit;26.1;0;Check-Out;16/02/2016
4293;1;172;2;6;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;134.1;0;Canceled;16/02/2016
4971;0;1;2;2;2;1;0;BB;PRT;Direct;Direct;0;C;C;No Deposit;80.25;1;Check-Out;16/02/2016
4972;0;83;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;D;No Deposit;26;0;Check-Out;16/02/2016
8081;0;230;2;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;46.8;0;Check-Out;16/02/2016
8959;0;5;2;0;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;65;0;Check-Out;16/02/2016
11008;0;0;2;2;1;0;0;BB;GBR;Direct;Direct;0;A;A;No Deposit;54;0;Check-Out;16/02/2016
12902;0;0;1;0;2;0;0;BB;SWE;Online TA;TA/TO;0;A;D;No Deposit;54;1;Check-Out;16/02/2016
12904;0;2;1;0;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;A;D;No Deposit;29;0;Check-Out;16/02/2016
14086;1;72;2;0;3;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;86.3;0;Canceled;16/02/2016
16046;0;103;2;4;1;0;0;BB;NLD;Online TA;TA/TO;0;A;D;No Deposit;35.1;0;Check-Out;16/02/2016
16140;1;100;0;4;2;0;0;HB;PRT;Online TA;TA/TO;0;D;D;No Deposit;26;0;Canceled;16/02/2016
16269;1;247;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;120;0;Canceled;16/02/2016
16911;0;0;1;0;2;0;0;BB;ESP;Direct;Direct;0;A;D;No Deposit;45;0;Check-Out;16/02/2016
1088;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;40;0;Check-Out;17/02/2016
2224;1;31;2;1;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;56;0;Canceled;17/02/2016
3030;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;45;0;Check-Out;17/02/2016
4185;1;186;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;43.33;0;Canceled;17/02/2016
6567;0;6;0;1;1;0;0;BB;NULL;Corporate;Corporate;0;A;D;No Deposit;40;0;Check-Out;17/02/2016
6926;0;1;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;45;0;Check-Out;17/02/2016
8124;1;76;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;56;0;Canceled;17/02/2016
8598;0;0;0;1;1;0;0;BB;NULL;Corporate;Corporate;0;A;D;No Deposit;30;0;Check-Out;17/02/2016
10161;1;186;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;43.33;0;Canceled;17/02/2016
10798;0;0;0;1;2;0;0;BB;PRT;Online TA;TA/TO;1;A;D;No Deposit;43;0;Check-Out;17/02/2016
12906;0;4;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;D;No Deposit;25;0;Check-Out;17/02/2016
14064;1;51;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;26;0;Canceled;17/02/2016
14884;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;D;No Deposit;35;0;Check-Out;17/02/2016
14885;0;1;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;40;0;Check-Out;17/02/2016
16912;0;0;1;1;1;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;35;0;Check-Out;17/02/2016
16913;0;0;0;1;1;0;0;BB;IRL;Direct;Direct;0;A;A;No Deposit;40;0;Check-Out;17/02/2016
16914;0;1;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;D;No Deposit;25;1;Check-Out;17/02/2016
18108;1;43;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;60;0;Canceled;17/02/2016
18878;0;0;1;1;1;0;0;BB;PRT;Direct;Direct;1;A;D;No Deposit;30;0;Check-Out;17/02/2016
229;1;31;2;3;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;43;0;Canceled;18/02/2016
717;0;2;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;E;No Deposit;30;0;Check-Out;18/02/2016
736;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;40;0;Check-Out;18/02/2016
1024;0;2;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;D;No Deposit;25;0;Check-Out;18/02/2016
1090;0;39;2;4;2;0;0;BB;FIN;Online TA;TA/TO;0;D;D;No Deposit;46.4;0;Check-Out;18/02/2016
1091;0;18;2;3;1;0;0;BB;FIN;Offline TA/TO;TA/TO;0;A;A;No Deposit;27;0;Check-Out;18/02/2016
1092;0;0;0;2;2;0;0;BB;CHN;Direct;Direct;0;E;E;No Deposit;68;0;Check-Out;18/02/2016
6556;0;2;0;1;1;0;0;BB;NULL;Corporate;Corporate;0;A;E;No Deposit;30;0;Check-Out;18/02/2016
8960;0;19;2;2;2;0;0;BB;ESP;Online TA;TA/TO;0;E;E;No Deposit;75;0;Check-Out;18/02/2016
8961;0;10;1;2;2;0;0;BB;FIN;Offline TA/TO;TA/TO;0;A;A;No Deposit;35;1;Check-Out;18/02/2016
11009;0;0;0;1;1;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;43;0;Check-Out;18/02/2016
11010;0;28;2;5;1;1;0;HB;FRA;Online TA;TA/TO;0;E;E;No Deposit;64.14;0;Check-Out;18/02/2016
12754;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;A;No Deposit;30;0;Check-Out;18/02/2016
12907;0;13;1;2;2;0;0;BB;AUT;Direct;Direct;0;A;D;No Deposit;45;0;Check-Out;18/02/2016
12908;0;31;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;53.2;0;Check-Out;18/02/2016
12909;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;F;No Deposit;75;1;Check-Out;18/02/2016
12910;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;40;0;Check-Out;18/02/2016
14239;1;223;4;10;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;57.8;0;Canceled;18/02/2016
14886;0;3;1;2;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;30;0;Check-Out;18/02/2016
16915;0;0;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;43;0;Check-Out;18/02/2016
18554;0;0;0;1;1;0;0;BB;NULL;Direct;Direct;0;A;A;No Deposit;40;0;Check-Out;18/02/2016
18581;0;1;0;1;1;0;0;BB;NULL;Direct;Direct;0;A;D;No Deposit;40;0;Check-Out;18/02/2016
18901;0;5;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;D;No Deposit;40;0;Check-Out;18/02/2016
18921;0;89;2;2;2;2;0;BB;ESP;Direct;Direct;0;C;C;No Deposit;68;0;Check-Out;18/02/2016
224;1;19;4;6;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;48;0;Canceled;19/02/2016
1093;0;2;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;40;0;Check-Out;19/02/2016
1094;0;8;0;2;2;1;0;HB;ESP;Online TA;TA/TO;0;G;G;No Deposit;147;1;Check-Out;19/02/2016
1095;0;0;0;2;2;0;0;BB;FRA;Direct;Direct;0;A;A;No Deposit;45;0;Check-Out;19/02/2016
1097;0;39;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;58.7;0;Check-Out;19/02/2016
2364;1;138;4;6;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;146;0;Canceled;19/02/2016
2710;0;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;40;0;Check-Out;19/02/2016
3032;0;1;0;2;1;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;46;1;Check-Out;19/02/2016
3033;0;0;0;1;2;0;1;BB;PRT;Direct;Direct;0;E;E;No Deposit;65;0;Check-Out;19/02/2016
4171;1;35;0;2;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;99;0;No-Show;19/02/2016
6928;0;0;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;40;0;Check-Out;19/02/2016
8600;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;43;1;Check-Out;19/02/2016
8962;0;0;0;3;2;0;0;HB;FRA;Direct;Direct;0;E;E;No Deposit;101;1;Check-Out;19/02/2016
12912;0;7;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;66;1;Check-Out;19/02/2016
14054;1;34;2;3;3;0;0;HB;PRT;Direct;Direct;0;A;C;No Deposit;118;0;Canceled;19/02/2016
14063;1;67;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;56;0;Canceled;19/02/2016
14887;0;33;1;3;2;2;0;HB;GBR;Online TA;TA/TO;0;C;C;No Deposit;66.06;0;Check-Out;19/02/2016
14888;0;5;1;3;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;25;0;Check-Out;19/02/2016
16055;0;131;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;E;F;No Deposit;56.4;1;Check-Out;19/02/2016
16916;0;7;0;2;1;0;0;BB;DEU;Online TA;TA/TO;0;A;D;No Deposit;43;0;Check-Out;19/02/2016
355;1;217;0;2;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;150;0;Canceled;20/02/2016
1098;0;11;2;5;1;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;39;0;Check-Out;20/02/2016
1099;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;75;1;Check-Out;20/02/2016
3034;0;29;2;5;2;0;0;HB;GBR;Online TA;TA/TO;0;E;E;No Deposit;66.38;0;Check-Out;20/02/2016
4974;0;24;2;4;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;55.73;0;Check-Out;20/02/2016
4975;0;7;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;20/02/2016
4976;0;4;0;4;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2016
8098;1;19;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;48;0;Canceled;20/02/2016
8963;0;1;0;1;2;0;0;BB;ITA;Online TA;TA/TO;0;A;D;No Deposit;48;1;Check-Out;20/02/2016
10142;0;117;2;4;2;1;0;BB;HUN;Online TA;TA/TO;0;A;C;No Deposit;61.5;1;Check-Out;20/02/2016
10335;1;245;2;8;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;170;0;Canceled;20/02/2016
12093;0;101;2;5;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;D;D;No Deposit;26;0;Check-Out;20/02/2016
12913;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2016
12914;0;4;0;4;2;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;45;0;Check-Out;20/02/2016
14052;0;203;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;23.7;0;Check-Out;20/02/2016
16917;0;35;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;66;0;Check-Out;20/02/2016
16918;0;24;4;10;2;0;0;Undefined;FRA;Offline TA/TO;TA/TO;0;E;E;No Deposit;79;0;Check-Out;20/02/2016
18083;1;5;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;A;D;No Deposit;80;0;No-Show;20/02/2016
1100;0;1;0;2;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;61;1;Check-Out;21/02/2016
1101;0;20;0;3;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;54;1;Check-Out;21/02/2016
1102;0;14;0;2;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;55;0;Check-Out;21/02/2016
1103;0;3;0;2;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;45;0;Check-Out;21/02/2016
3035;0;0;2;5;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;D;D;No Deposit;37.86;1;Check-Out;21/02/2016
3036;0;25;1;5;2;0;0;HB;FRA;Online TA;TA/TO;0;E;E;No Deposit;78.4;0;Check-Out;21/02/2016
4977;0;1;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;58;0;Check-Out;21/02/2016
6090;0;188;1;5;2;1;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;59.6;0;Check-Out;21/02/2016
6929;0;5;0;1;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;65;0;Check-Out;21/02/2016
6930;0;3;0;2;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;45;0;Check-Out;21/02/2016
6931;0;0;0;5;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;46.2;1;Check-Out;21/02/2016
8964;0;2;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;66;1;Check-Out;21/02/2016
8965;0;1;0;1;2;0;0;BB;ESP;Direct;Direct;0;A;D;No Deposit;60;0;Check-Out;21/02/2016
11012;0;20;0;5;3;0;0;BB;ESP;Offline TA/TO;TA/TO;0;A;C;No Deposit;30;0;Check-Out;21/02/2016
12915;0;2;0;2;2;0;0;HB;ESP;Offline TA/TO;TA/TO;0;A;A;No Deposit;56;0;Check-Out;21/02/2016
12916;0;0;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;21/02/2016
14889;0;0;0;3;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;65;0;Check-Out;21/02/2016
14890;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;51;1;Check-Out;21/02/2016
16058;1;30;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;48;0;Canceled;21/02/2016
18082;0;192;1;5;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;50.4;0;Check-Out;21/02/2016
18925;0;1;0;1;2;1;1;BB;PRT;Complementary;Direct;0;H;H;No Deposit;0;1;Check-Out;21/02/2016
18926;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;45;0;Check-Out;21/02/2016
18927;0;2;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;21/02/2016
274;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;Non Refund;46;0;Canceled;22/02/2016
2286;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;D;D;Non Refund;58;0;Canceled;22/02/2016
2371;1;227;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;81;0;Canceled;22/02/2016
4172;1;9;0;2;2;2;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;93;0;Canceled;22/02/2016
4229;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;E;E;Non Refund;70;0;Canceled;22/02/2016
4241;1;101;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58;0;Canceled;22/02/2016
4425;1;308;5;14;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;116.53;0;Canceled;22/02/2016
6139;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;D;D;Non Refund;58;0;Canceled;22/02/2016
6932;0;0;1;1;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;90;0;Check-Out;22/02/2016
8139;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;Non Refund;46;0;Canceled;22/02/2016
10191;1;52;1;3;2;0;1;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;120;0;Canceled;22/02/2016
12155;1;83;2;5;2;0;0;BB;PRT;Groups;TA/TO;0;D;D;Non Refund;58;0;Canceled;22/02/2016
12777;1;1;1;0;2;0;0;BB;PRT;Online TA;TA/TO;1;A;D;No Deposit;45;0;No-Show;22/02/2016
14330;1;319;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;382;0;Canceled;22/02/2016
14891;0;0;0;0;2;0;0;BB;PRT;Online TA;TA/TO;1;E;I;No Deposit;0;0;Check-Out;22/02/2016
16071;1;201;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;37.54;0;Canceled;22/02/2016
16172;1;234;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;108;0;Canceled;22/02/2016
16919;0;26;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;48;0;Check-Out;22/02/2016
18089;1;44;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;48;0;Canceled;22/02/2016
18214;1;149;1;0;2;2;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;260;0;Canceled;22/02/2016
1104;0;3;1;0;1;0;0;BB;PRT;Corporate;Corporate;0;E;E;No Deposit;61;0;Check-Out;23/02/2016
3037;0;5;1;0;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;34.4;0;Check-Out;23/02/2016
3038;0;3;2;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;23/02/2016
3039;0;29;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;23/02/2016
4978;0;29;2;1;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;56;0;Check-Out;23/02/2016
6933;0;68;2;3;3;0;0;BB;IRL;Online TA;TA/TO;0;G;G;No Deposit;69.01;0;Check-Out;23/02/2016
8216;1;167;1;3;2;0;1;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;72;0;Canceled;23/02/2016
8288;1;345;2;7;2;0;2;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;145;0;Canceled;23/02/2016
8880;0;0;1;0;1;0;0;HB;PRT;Offline TA/TO;TA/TO;1;A;D;No Deposit;61;1;Check-Out;23/02/2016
10155;1;54;2;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;29;0;Canceled;23/02/2016
10160;1;30;2;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;55;0;Canceled;23/02/2016
12135;1;46;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58;0;Canceled;23/02/2016
16920;0;5;2;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;D;No Deposit;45;1;Check-Out;23/02/2016
18928;0;0;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;45.5;0;Check-Out;23/02/2016
293;1;80;2;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58;0;Canceled;24/02/2016
353;1;141;0;3;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;193;0;Canceled;24/02/2016
2354;1;131;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;106;0;Canceled;24/02/2016
2382;1;162;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;240;0;Canceled;24/02/2016
3040;0;7;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;60;0;Check-Out;24/02/2016
4181;1;30;0;2;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;80;0;Canceled;24/02/2016
4188;1;36;0;5;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;110.2;0;Canceled;24/02/2016
4979;0;31;2;3;3;0;0;HB;POL;Online TA;TA/TO;0;G;G;No Deposit;76.38;0;Check-Out;24/02/2016
6934;0;4;1;1;2;0;0;BB;FRA;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;24/02/2016
8092;1;123;1;1;2;0;0;Undefined;ESP;Groups;Direct;0;A;A;No Deposit;64;0;Canceled;24/02/2016
8834;0;25;0;1;2;0;0;HB;PRT;Direct;Direct;1;A;A;No Deposit;85;1;Check-Out;24/02/2016
10143;0;232;2;6;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;38.81;0;Check-Out;24/02/2016
12247;1;162;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;160;0;Canceled;24/02/2016
12917;0;16;4;6;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;A;A;No Deposit;57.64;0;Check-Out;24/02/2016
12918;0;1;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;43;0;Check-Out;24/02/2016
12919;0;13;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;29;0;Check-Out;24/02/2016
14892;0;9;2;5;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;A;A;No Deposit;26.1;0;Check-Out;24/02/2016
14893;0;0;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;34;0;Check-Out;24/02/2016
18930;0;0;1;1;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;51;1;Check-Out;24/02/2016
217;0;99;2;7;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;D;D;No Deposit;33.3;0;Check-Out;25/02/2016
226;1;81;0;3;2;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;59;0;Canceled;25/02/2016
277;1;98;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58;0;Canceled;25/02/2016
737;0;1;0;2;1;0;0;BB;NULL;Corporate;Corporate;0;A;D;No Deposit;30;0;Check-Out;25/02/2016
1106;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;45;0;Check-Out;25/02/2016
4180;1;81;0;3;2;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;59;0;Canceled;25/02/2016
4655;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;40;1;Check-Out;25/02/2016
4981;0;0;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;I;No Deposit;36.96;1;Check-Out;25/02/2016
6226;1;263;2;3;2;2;0;Undefined;PRT;Offline TA/TO;TA/TO;0;C;C;No Deposit;190.2;0;Canceled;25/02/2016
6935;0;0;0;1;2;0;0;BB;FRA;Direct;Direct;1;E;E;No Deposit;65;0;Check-Out;25/02/2016
